t,t_rel,header.stamp,header.frame_id,header.stamp.sec,header.stamp.nanosec,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1756170608.3760595,3.474482618,1756170608.3067365,vicon/world,1756170608,306736468,-21805.25196373739,1512.9379275624017,-400.692205462359,0.0,0.0,0.0,1.0
1756170608.468202,3.5666251580000004,1756170608.392003,vicon/world,1756170608,392003050,-21827.553319941402,1512.9224460447542,-403.21259320746884,0.0,0.0,0.0,1.0
1756170608.6582859,3.7567089570000003,1756170608.4929507,vicon/world,1756170608,492950636,-21850.04130180277,1510.6176748940356,-404.7923057697125,0.0,0.0,0.0,1.0
1756170608.728019,3.8264420570000004,1756170608.6599278,vicon/world,1756170608,659927933,-21872.30405079274,1512.1573701685747,-405.2063604727421,0.0,0.0,0.0,1.0
1756170608.8007638,3.899186738,1756170608.7289042,vicon/world,1756170608,728904131,-21894.366849818365,1516.9754900373673,-404.60826071369144,0.0,0.0,0.0,1.0
1756170608.8551216,3.9535445900000004,1756170608.7951643,vicon/world,1756170608,795164270,-21916.617006719716,1518.1092467829415,-408.02526458349894,0.0,0.0,0.0,1.0
1756170608.9406683,4.039091251,1756170608.8927062,vicon/world,1756170608,892706056,-21938.944735762685,1519.9237438086118,-405.330530586026,0.0,0.0,0.0,1.0
1756170609.152175,4.250597938,1756170608.993669,vicon/world,1756170608,993668935,-21961.329233090728,1520.1034290401687,-406.27160585161965,0.0,0.0,0.0,1.0
1756170609.2082028,4.30662592,1756170609.152604,vicon/world,1756170609,152604207,-21983.646956996352,1521.648744507916,-406.6860827249807,0.0,0.0,0.0,1.0
1756170609.2699847,4.368407531,1756170609.2076313,vicon/world,1756170609,207631357,-22005.699525653286,1527.1071737187267,-407.134914430862,0.0,0.0,0.0,1.0
